"profile_label","time_set","nivel_educ","day_type","mean_hours","se_hours"
"Profile_2","t_tnr",1,"Día de fin de semana",3.64857316821844,0.133352999473104
"Profile_2","t_tnr",2,"Día de fin de semana",4.55989412214213,0.125056916312599
"Profile_2","t_tnr",3,"Día de fin de semana",5.84228155295062,0.417579356685482
"Profile_2","t_to",1,"Día de semana",8.59882097592695,0.239808976199196
"Profile_2","t_to",2,"Día de semana",8.30803569675087,0.259681477753456
"Profile_2","t_to",3,"Día de semana",8.53229183190371,0.260964169471362
"Profile_2","t_to",1,"Día de fin de semana",8.47338749859248,0.568693434588573
"Profile_2","t_to",2,"Día de fin de semana",7.64644227708451,0.302791251105295
"Profile_2","t_to",3,"Día de fin de semana",6.94692814285966,0.874479603328128
"Profile_2","t_tvaoh",1,"Día de semana",4.24396865730593,0.403060607221809
"Profile_2","t_tvaoh",2,"Día de semana",4.26968685121657,0.486151578883714
"Profile_2","t_tvaoh",3,"Día de semana",5.49164353075791,2.37220098967648
"Profile_2","t_tvaoh",1,"Día de fin de semana",4.29245524984891,0.39497060310305
"Profile_2","t_tvaoh",2,"Día de fin de semana",4.38929771958446,0.511242782998516
"Profile_2","t_tvaoh",3,"Día de fin de semana",3.26399452823176,0.485990169549832
"Profile_3","t_ap",1,"Día de semana",17.5631080094293,0.27658321307448
"Profile_3","t_ap",2,"Día de semana",15.0592640258163,0.163692190282174
"Profile_3","t_ap",3,"Día de semana",13.7660987568303,0.209505481252613
"Profile_3","t_ap",1,"Día de fin de semana",17.5386820834129,0.232180209636133
"Profile_3","t_ap",2,"Día de fin de semana",16.702118296314,0.167678618495022
"Profile_3","t_ap",3,"Día de fin de semana",17.4055537007509,0.345701775181054
"Profile_3","t_cgt",1,"Día de semana",6.64463057095372,0.299038841789867
"Profile_3","t_cgt",2,"Día de semana",10.4154823562609,0.187299385580313
"Profile_3","t_cgt",3,"Día de semana",12.7418495255061,0.248104044703227
"Profile_3","t_cgt",1,"Día de fin de semana",4.95777016239769,0.236981611527653
"Profile_3","t_cgt",2,"Día de fin de semana",7.80128589103215,0.17156001345226
"Profile_3","t_cgt",3,"Día de fin de semana",8.42907786094154,0.23417226956553
"Profile_3","t_tcnr",1,"Día de semana",2.23507977300768,0.148551915506531
"Profile_3","t_tcnr",2,"Día de semana",3.16585360571728,0.0840326629319416
"Profile_3","t_tcnr",3,"Día de semana",3.86577086674863,0.134589145290284
"Profile_3","t_tcnr",1,"Día de fin de semana",2.30229178324884,0.144156428828505
"Profile_3","t_tcnr",2,"Día de fin de semana",3.0357123213566,0.0827708864172566
"Profile_3","t_tcnr",3,"Día de fin de semana",4.44554902308375,0.173177714025628
"Profile_3","t_tdnr",1,"Día de semana",2.45736538243036,0.138450252343333
"Profile_3","t_tdnr",2,"Día de semana",3.28955181786267,0.0793185887128341
"Profile_3","t_tdnr",3,"Día de semana",2.90914662041932,0.117538882917075
"Profile_3","t_tdnr",1,"Día de fin de semana",2.41519953949195,0.110823967629898
"Profile_3","t_tdnr",2,"Día de fin de semana",3.44238521053704,0.0862202663361518
"Profile_3","t_tdnr",3,"Día de fin de semana",3.46240006311253,0.154385534136616
"Profile_3","t_tnr",1,"Día de semana",4.203074030566,0.240282438839543
"Profile_3","t_tnr",2,"Día de semana",6.10818145838875,0.131348954740073
"Profile_3","t_tnr",3,"Día de semana",6.60460001185754,0.2057398745913
"Profile_3","t_tnr",1,"Día de fin de semana",4.01504791634415,0.18358757786592
